Provinsi,Kab Kota,Kecamatan,Desa,Tanggal,Waktu,Satelit,Confidence,Latitude,Longitude,TN,TX,TAVG,RR,FF_AVG
Sulawesi Tengah,BANGGAI,Batui,Uso,18-12-2024,12:37 WIB,NASA-NOAA20,Medium,-1,24418,122.0,58475.0,,,
Sulawesi Tengah,BANGGAI,Batui,Uso,20-10-2024,00:05 WIB,NASA-NOAA20,Medium,-1,2482,122.0,59202.0,,,
Sulawesi Tengah,BANGGAI,Batui,Uso,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-1,24262,122.0,61128.0,,,
Sulawesi Tengah,BANGGAI,Batui,Uso,21-11-2024,00:04 WIB,NASA-NOAA20,Medium,-1,24794,122.0,59155.0,,,
Sulawesi Tengah,BANGGAI,Batui,Uso,24-09-2024,23:33 WIB,NASA-NOAA20,Medium,-1,2482,122.0,58975.0,,,
Sulawesi Tengah,BANGGAI,Batui,Uso,26-11-2024,00:11 WIB,NASA-NOAA20,Medium,-1,24796,122.0,59036.0,,,
Sulawesi Tengah,BANGGAI,Batui,Uso,27-08-2024,00:17 WIB,NASA-NOAA20,Medium,-1,24229,122.0,60773.0,,,
Sulawesi Tengah,BANGGAI,Batui,Uso,27-09-2024,00:37 WIB,NASA-NOAA20,Medium,-1,24731,122.0,59374.0,,,
Sulawesi Tengah,BANGGAI,Batui,Uso,28-09-2024,12:55 WIB,NASA-NOAA20,Medium,-1,24795,122.0,59475.0,,,
Sulawesi Tengah,BANGGAI,Batui,Uso,30-10-2024,00:15 WIB,NASA-NOAA20,Medium,-1,24915,122.0,59105.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Bonebalantak,23-11-2024,12:05 WIB,NASA-NOAA20,Medium,-1,34421,122.0,44753.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Gori-Gori,27-11-2024,12:31 WIB,NASA-NOAA20,Medium,-1,38481,122.0,43291.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Maleo Jaya,27-11-2024,12:31 WIB,NASA-NOAA20,Medium,-1,29625,122.0,40656.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,01-08-2024,23:45 WIB,NASA-NOAA20,Medium,-1,37864,122.0,48135.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,02-08-2024,12:25 WIB,NASA-NOAA20,Medium,-1,38313,122.0,48273.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,04-12-2024,11:59 WIB,NASA-NOAA20,Medium,-1,38219,122.0,48232.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,05-11-2024,23:45 WIB,NASA-NOAA20,Medium,-1,37952,122.0,47855.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,06-08-2024,00:11 WIB,NASA-NOAA20,Medium,-1,3806,122.0,48293.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,09-11-2024,00:30 WIB,NASA-NOAA20,Medium,-1,38296,122.0,4782.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,10-09-2024,00:54 WIB,NASA-NOAA20,Medium,-1,38202,122.0,48014.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,10-11-2024,00:11 WIB,NASA-NOAA20,Medium,-1,38278,122.0,48032.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,10-12-2024,00:47 WIB,NASA-NOAA20,Medium,-1,3792,122.0,47988.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,11-08-2024,00:17 WIB,NASA-NOAA20,Medium,-1,38254,122.0,48234.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,11-11-2024,23:34 WIB,NASA-NOAA20,Medium,-1,38171,122.0,47604.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,12-09-2024,00:15 WIB,NASA-NOAA20,Medium,-1,38082,122.0,48029.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,13-08-2024,23:22 WIB,NASA-NOAA20,Medium,-1,38017,122.0,47781.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,-1,38178,122.0,48103.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,13-11-2024,00:53 WIB,NASA-NOAA20,Medium,-1,38294,122.0,48114.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,14-09-2024,12:21 WIB,NASA-NOAA20,Medium,-1,38192,122.0,48167.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,14-10-2024,12:57 WIB,NASA-NOAA20,Medium,-1,38397,122.0,48384.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,14-11-2024,00:36 WIB,NASA-NOAA20,Medium,-1,38267,122.0,48028.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,15-08-2024,00:41 WIB,NASA-NOAA20,Medium,-1,38118,122.0,482.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,15-11-2024,00:15 WIB,NASA-NOAA20,Medium,-1,3822,122.0,47857.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,17-11-2024,23:20 WIB,NASA-NOAA20,Medium,-1,3791,122.0,47753.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,18-09-2024,00:05 WIB,NASA-NOAA20,Medium,-1,38106,122.0,48225.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,18-11-2024,01:00 WIB,NASA-NOAA20,Medium,-1,37974,122.0,47684.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,19-11-2024,00:41 WIB,NASA-NOAA20,Medium,-1,38322,122.0,47878.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,19-12-2024,12:18 WIB,NASA-NOAA20,Medium,-1,38433,122.0,48028.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,20-11-2024,00:21 WIB,NASA-NOAA20,Medium,-1,38208,122.0,47973.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,21-11-2024,00:04 WIB,NASA-NOAA20,Medium,-1,38121,122.0,47961.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,21-12-2024,00:43 WIB,NASA-NOAA20,Medium,-1,38026,122.0,48071.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,22-10-2024,12:08 WIB,NASA-NOAA20,Medium,-1,38229,122.0,48016.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,22-11-2024,23:26 WIB,NASA-NOAA20,Medium,-1,38034,122.0,47684.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,23-09-2024,00:09 WIB,NASA-NOAA20,Medium,-1,38013,122.0,48177.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,23-10-2024,00:47 WIB,NASA-NOAA20,Medium,-1,38228,122.0,47919.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,24-09-2024,23:33 WIB,NASA-NOAA20,Medium,-1,3807,122.0,48026.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,25-11-2024,00:30 WIB,NASA-NOAA20,Medium,-1,38153,122.0,48004.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,26-10-2024,23:35 WIB,NASA-NOAA20,Medium,-1,379,122.0,47864.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,26-11-2024,00:11 WIB,NASA-NOAA20,Medium,-1,38048,122.0,48159.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,27-08-2024,00:17 WIB,NASA-NOAA20,Medium,-1,38159,122.0,48187.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,27-09-2024,00:37 WIB,NASA-NOAA20,Medium,-1,38135,122.0,48166.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,27-11-2024,12:31 WIB,NASA-NOAA20,Medium,-1,38126,122.0,4818.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,28-09-2024,23:58 WIB,NASA-NOAA20,Medium,-1,38161,122.0,48161.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,29-10-2024,00:37 WIB,NASA-NOAA20,Medium,-1,38107,122.0,4807.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,29-11-2024,00:53 WIB,NASA-NOAA20,Medium,-1,38122,122.0,48182.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,30-10-2024,00:15 WIB,NASA-NOAA20,Medium,-1,38166,122.0,48019.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,30-11-2024,00:36 WIB,NASA-NOAA20,Medium,-1,37995,122.0,47995.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,31-10-2024,23:39 WIB,NASA-NOAA20,Medium,-1,37732,122.0,47802.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Paisu Buloli,31-12-2024,00:53 WIB,NASA-NOAA20,Medium,-1,38263,122.0,47862.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Sinorang,16-10-2024,12:21 WIB,NASA-NOAA20,Medium,-1,33644,122.0,36972.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Sinorang,19-12-2024,12:18 WIB,NASA-NOAA20,Medium,-1,35577,122.0,35342.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Sinorang,22-11-2024,12:27 WIB,NASA-NOAA20,Medium,-1,3418,122.0,33754.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Sinorang,23-10-2024,11:46 WIB,NASA-NOAA20,Medium,-1,26071,122.0,37139.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Sinorang,24-10-2024,11:29 WIB,NASA-NOAA20,Medium,-1,26516,122.0,36403.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Sinorang,27-09-2024,11:34 WIB,NASA-NOAA20,Medium,-1,35368,122.0,35012.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Sinorang,27-11-2024,12:31 WIB,NASA-NOAA20,Medium,-1,38006,122.0,41241.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Sinorang,29-11-2024,11:53 WIB,NASA-NOAA20,Medium,-1,38017,122.0,41431.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Sukamaju,15-11-2024,12:59 WIB,NASA-NOAA20,Medium,-1,29923,122.0,40508.0,,,
Sulawesi Tengah,BANGGAI,Batui Selatan,Sukamaju,16-11-2024,12:37 WIB,NASA-NOAA20,Medium,-1,3027,122.0,40229.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Binsil Padang,09-09-2024,12:14 WIB,NASA-NOAA20,Medium,0,63109,123.0,27724.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Binsil Padang,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,0,60795,123.0,28352.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Binsil Padang,21-09-2024,11:46 WIB,NASA-NOAA20,Medium,0,60156,123.0,28674.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Binsil Padang,22-10-2024,12:08 WIB,NASA-NOAA20,Medium,0,61414,123.0,29247.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Binsil Padang,24-10-2024,11:29 WIB,NASA-NOAA20,Medium,0,63586,123.0,30165.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Longkoga Barat,14-09-2024,12:21 WIB,NASA-NOAA20,Medium,0,60435,123.0,8079.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Longkoga Timur,02-11-2024,11:59 WIB,NASA-NOAA20,Medium,0,59798,123.0,12093.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Malik Makmur,07-11-2024,12:08 WIB,NASA-NOAA20,Medium,0,59528,123.0,21988.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Malik Makmur,12-11-2024,12:14 WIB,NASA-NOAA20,Medium,0,58938,123.0,22156.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Mayayap,14-09-2024,12:21 WIB,NASA-NOAA20,Medium,0,6656,122.0,93129.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Nipa Kalemoan,07-09-2024,00:09 WIB,NASA-NOAA20,Medium,0,61223,123.0,2101.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Nipa Kalemoan,18-09-2024,12:44 WIB,NASA-NOAA20,Medium,0,60903,123.0,21553.0,,,
Sulawesi Tengah,BANGGAI,Bualemo,Nipa Kalemoan,25-09-2024,12:14 WIB,NASA-NOAA20,Medium,0,63285,123.0,20944.0,,,
Sulawesi Tengah,BANGGAI,Bunta,Balanga,01-11-2024,12:21 WIB,NASA-NOAA20,Medium,0,81005,122.0,46976.0,,,
Sulawesi Tengah,BANGGAI,Kintom,Dimpalon,05-10-2024,12:25 WIB,NASA-NOAA20,Medium,-1,1454,122.0,6639.0,,,
Sulawesi Tengah,BANGGAI,Kintom,Dimpalon,10-11-2024,00:11 WIB,NASA-NOAA20,Medium,-1,12179,122.0,6377.0,,,
Sulawesi Tengah,BANGGAI,Kintom,Dimpalon,13-11-2024,11:53 WIB,NASA-NOAA20,Medium,-1,11307,122.0,63499.0,,,
Sulawesi Tengah,BANGGAI,Kintom,Dimpalon Baru,20-11-2024,13:03 WIB,NASA-NOAA20,Medium,-1,10767,122.0,64189.0,,,
Sulawesi Tengah,BANGGAI,Lobu,Bahingin,01-11-2024,12:21 WIB,NASA-NOAA20,Medium,0,81142,122.0,47055.0,,,
Sulawesi Tengah,BANGGAI,Lobu,Bahingin,11-09-2024,11:36 WIB,NASA-NOAA20,Medium,0,83022,122.0,47293.0,,,
Sulawesi Tengah,BANGGAI,Lobu,Dolom,01-11-2024,12:21 WIB,NASA-NOAA20,Medium,0,83645,122.0,53269.0,,,
Sulawesi Tengah,BANGGAI,Lobu,Uwe Daka-Daka,14-09-2024,12:21 WIB,NASA-NOAA20,Medium,0,79558,122.0,54021.0,,,
Sulawesi Tengah,BANGGAI,Luwuk,Kaleke,04-10-2024,12:44 WIB,NASA-NOAA20,Medium,0,92886,122.0,80293.0,,,
Sulawesi Tengah,BANGGAI,Luwuk,Tontouan,09-11-2024,11:29 WIB,NASA-NOAA20,Medium,0,93874,122.0,7556.0,,,
Sulawesi Tengah,BANGGAI,Luwuk Selatan,Hanga Hanga,23-09-2024,23:52 WIB,NASA-NOAA20,Medium,0,94067,122.0,76187.0,,,
Sulawesi Tengah,BANGGAI,Luwuk Timur,Bantayan,06-12-2024,13:01 WIB,NASA-NOAA20,Medium,0,83683,123.0,6445.0,,,
Sulawesi Tengah,BANGGAI,Luwuk Timur,Baya,11-09-2024,11:36 WIB,NASA-NOAA20,Medium,0,83691,123.0,2527.0,,,
Sulawesi Tengah,BANGGAI,Luwuk Timur,Baya,16-10-2024,12:21 WIB,NASA-NOAA20,Medium,0,83187,123.0,1597.0,,,
Sulawesi Tengah,BANGGAI,Luwuk Timur,Indang Sari,09-11-2024,11:29 WIB,NASA-NOAA20,Medium,0,87192,122.0,94989.0,,,
Sulawesi Tengah,BANGGAI,Luwuk Timur,Lauwon,23-10-2024,11:46 WIB,NASA-NOAA20,Medium,0,83833,122.0,96105.0,,,
Sulawesi Tengah,BANGGAI,Luwuk Utara,Bumi Beringin,22-10-2024,12:08 WIB,NASA-NOAA20,Medium,0,89367,122.0,83732.0,,,
Sulawesi Tengah,BANGGAI,Luwuk Utara,Kamumu,30-09-2024,12:21 WIB,NASA-NOAA20,Medium,0,85808,122.0,91306.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Bollo,08-12-2024,12:27 WIB,NASA-NOAA20,Medium,-1,3906,123.0,30158.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Bombongan,09-11-2024,11:29 WIB,NASA-NOAA20,Medium,-1,1268,123.0,30981.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Bombongan,18-12-2024,12:37 WIB,NASA-NOAA20,Medium,-1,975,123.0,30024.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Boras,27-09-2024,11:36 WIB,NASA-NOAA20,Medium,0,99139,123.0,3493.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Lonas,30-09-2024,12:21 WIB,NASA-NOAA20,Medium,0,98263,123.0,36057.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Pondan,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,0,96202,123.0,24755.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Pondan,22-10-2024,12:08 WIB,NASA-NOAA20,Medium,0,96002,123.0,22175.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Sobol,09-11-2024,11:29 WIB,NASA-NOAA20,Medium,0,97437,123.0,25225.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Sobol Baru,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,0,99095,123.0,25781.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Sulubombong,08-11-2024,11:48 WIB,NASA-NOAA20,Medium,0,99523,123.0,3308.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Sulubombong,11-10-2024,12:14 WIB,NASA-NOAA20,Medium,0,99066,123.0,32851.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Sulubombong,25-09-2024,12:12 WIB,NASA-NOAA20,Medium,-1,436,123.0,33424.0,,,
Sulawesi Tengah,BANGGAI,Mantoh,Sulubombong,28-11-2024,12:12 WIB,NASA-NOAA20,Medium,-1,1101,123.0,33777.0,,,
Sulawesi Tengah,BANGGAI,Masama,Rangga-Rangga,14-09-2024,12:21 WIB,NASA-NOAA20,Medium,0,79664,123.0,10573.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Bumi Harjo,06-11-2024,12:27 WIB,NASA-NOAA20,Medium,-1,45276,122.0,38124.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Bumi Harjo,10-11-2024,00:11 WIB,NASA-NOAA20,Medium,-1,45211,122.0,38126.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Bumi Harjo,11-11-2024,12:31 WIB,NASA-NOAA20,Medium,-1,4538,122.0,38277.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Bumi Harjo,19-11-2024,11:42 WIB,NASA-NOAA20,Medium,-1,45372,122.0,38278.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Bumi Harjo,30-11-2024,00:36 WIB,NASA-NOAA20,Medium,-1,45119,122.0,38142.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Saluan,19-11-2024,11:42 WIB,NASA-NOAA20,Medium,-1,45328,122.0,38576.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Saluan,29-11-2024,11:53 WIB,NASA-NOAA20,Medium,-1,45091,122.0,38409.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Selamet Raharjo,31-12-2024,00:53 WIB,NASA-NOAA20,Medium,-1,4403,122.0,38385.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Sidoharjo,01-11-2024,23:20 WIB,NASA-NOAA20,Medium,-1,44622,122.0,37592.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Sidoharjo,06-11-2024,23:26 WIB,NASA-NOAA20,Medium,-1,45157,122.0,37729.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Sidoharjo,09-11-2024,00:30 WIB,NASA-NOAA20,Medium,-1,45033,122.0,38062.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Sidoharjo,29-11-2024,00:53 WIB,NASA-NOAA20,Medium,-1,44817,122.0,37937.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Toili,01-11-2024,23:20 WIB,NASA-NOAA20,Medium,-1,44727,122.0,38236.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Toili,10-11-2024,00:11 WIB,NASA-NOAA20,Medium,-1,4488,122.0,38177.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Toili,20-11-2024,00:21 WIB,NASA-NOAA20,Medium,-1,44941,122.0,38113.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Toili,21-11-2024,12:44 WIB,NASA-NOAA20,Medium,-1,4501,122.0,38549.0,,,
Sulawesi Tengah,BANGGAI,Moilong,Toili,29-11-2024,00:53 WIB,NASA-NOAA20,Medium,-1,44881,122.0,38351.0,,,
Sulawesi Tengah,BANGGAI,Nambo,Padungnyo,08-11-2024,11:48 WIB,NASA-NOAA20,Medium,-1,8258,122.0,67075.0,,,
Sulawesi Tengah,BANGGAI,Nuhon,Bangketa,11-10-2024,12:14 WIB,NASA-NOAA20,Medium,0,9777,122.0,7.0,,,
Sulawesi Tengah,BANGGAI,Nuhon,Bangketa,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,0,98025,121.0,97636.0,,,
Sulawesi Tengah,BANGGAI,Nuhon,Obo Balingara,05-09-2024,11:46 WIB,NASA-NOAA20,Medium,-1,1098,121.0,94225.0,,,
Sulawesi Tengah,BANGGAI,Nuhon,Obo Balingara,23-09-2024,12:50 WIB,NASA-NOAA20,Medium,-1,9959,121.0,95354.0,,,
Sulawesi Tengah,BANGGAI,Nuhon,Tobelombang,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,-1,13247,122.0,11359.0,,,
Sulawesi Tengah,BANGGAI,Nuhon,Tobelombang,20-09-2024,12:06 WIB,NASA-NOAA20,Medium,-1,7093,122.0,7285.0,,,
Sulawesi Tengah,BANGGAI,Nuhon,Tobelombang,24-09-2024,12:31 WIB,NASA-NOAA20,Medium,0,96406,122.0,2676.0,,,
Sulawesi Tengah,BANGGAI,Nuhon,Tobelombang,29-10-2024,11:36 WIB,NASA-NOAA20,Medium,0,96445,122.0,2174.0,,,
Sulawesi Tengah,BANGGAI,Pagimana,Baloa Doda,30-09-2024,12:21 WIB,NASA-NOAA20,Medium,0,9652,122.0,43642.0,,,
Sulawesi Tengah,BANGGAI,Pagimana,Huhak,28-10-2024,11:53 WIB,NASA-NOAA20,Medium,0,81052,122.0,80248.0,,,
Sulawesi Tengah,BANGGAI,Pagimana,Poh,01-11-2024,12:21 WIB,NASA-NOAA20,Medium,0,7825,122.0,84041.0,,,
Sulawesi Tengah,BANGGAI,Pagimana,Poh,23-09-2024,12:50 WIB,NASA-NOAA20,Medium,0,79034,122.0,83961.0,,,
Sulawesi Tengah,BANGGAI,Pagimana,Siuna,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,0,76477,122.0,98944.0,,,
Sulawesi Tengah,BANGGAI,Pagimana,Siuna,27-09-2024,11:36 WIB,NASA-NOAA20,Medium,0,77734,122.0,91271.0,,,
Sulawesi Tengah,BANGGAI,Pagimana,Tintingan,14-09-2024,12:21 WIB,NASA-NOAA20,Medium,0,83162,122.0,75742.0,,,
Sulawesi Tengah,BANGGAI,Pagimana,Tombang,10-09-2024,11:53 WIB,NASA-NOAA20,Medium,0,80339,122.0,81852.0,,,
Sulawesi Tengah,BANGGAI,Simpang Raya,Doda Bunta,03-11-2024,11:42 WIB,NASA-NOAA20,Medium,0,90586,122.0,29186.0,,,
Sulawesi Tengah,BANGGAI,Simpang Raya,Gonohop,16-09-2024,11:42 WIB,NASA-NOAA20,Medium,0,87884,122.0,27414.0,,,
Sulawesi Tengah,BANGGAI,Toili,Samalore,27-09-2024,11:34 WIB,NASA-NOAA20,Medium,-1,35426,122.0,34632.0,,,
Sulawesi Tengah,BANGGAI,Toili,Sindang Baru,08-11-2024,11:48 WIB,NASA-NOAA20,Medium,-1,37888,122.0,23252.0,,,
Sulawesi Tengah,BANGGAI,Toili,Singkoyo,28-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,40097,122.0,29382.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Dongin,09-11-2024,11:29 WIB,NASA-NOAA20,Medium,-1,51466,122.0,26802.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Dongin,14-10-2024,23:58 WIB,NASA-NOAA20,Medium,-1,51575,122.0,26541.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Dongin,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-1,51733,122.0,26749.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Dongin,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,-1,517,122.0,26839.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Gunung Kramat,08-11-2024,11:48 WIB,NASA-NOAA20,Medium,-1,5828,122.0,12293.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Gunung Kramat,22-09-2024,11:27 WIB,NASA-NOAA20,Medium,-1,56836,122.0,10119.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Gunung Kramat,23-10-2024,11:46 WIB,NASA-NOAA20,Medium,-1,57058,122.0,14757.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Gunung Kramat,24-10-2024,11:29 WIB,NASA-NOAA20,Medium,-1,56248,122.0,14861.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Gunung Kramat,28-09-2024,12:55 WIB,NASA-NOAA20,Medium,-1,58827,122.0,14146.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Gunung Kramat,28-10-2024,11:53 WIB,NASA-NOAA20,Medium,-1,57233,122.0,14225.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Gunung Kramat,29-10-2024,11:36 WIB,NASA-NOAA20,Medium,-1,57577,122.0,1447.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Lembah Kramat,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,-1,58863,122.0,10149.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Lembah Kramat,23-10-2024,11:46 WIB,NASA-NOAA20,Medium,-1,58895,122.0,8735.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Lembah Kramat,24-11-2024,11:48 WIB,NASA-NOAA20,Medium,-1,58559,122.0,9851.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Mantawa,24-11-2024,11:48 WIB,NASA-NOAA20,Medium,-1,5491,122.0,15998.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Mantawa Bonebae,24-10-2024,11:29 WIB,NASA-NOAA20,Medium,-1,55815,122.0,15041.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Mekar Jaya,24-11-2024,11:48 WIB,NASA-NOAA20,Medium,-1,60094,122.0,21787.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Pasir Lamba,21-11-2024,12:44 WIB,NASA-NOAA20,Medium,-1,5543,122.0,15855.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Pasir Lamba,24-11-2024,11:48 WIB,NASA-NOAA20,Medium,-1,55316,122.0,15749.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Rata,01-11-2024,12:21 WIB,NASA-NOAA20,Medium,-1,59289,122.0,15658.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Rata,15-10-2024,12:38 WIB,NASA-NOAA20,Medium,-1,58515,122.0,15675.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Rata,17-10-2024,11:59 WIB,NASA-NOAA20,Medium,-1,5611,122.0,9889.0,,,
Sulawesi Tengah,BANGGAI,Toili Barat,Rata,19-12-2024,12:18 WIB,NASA-NOAA20,Medium,-1,55858,122.0,9175.0,,,
