provinsi,kab kota,kecamatan,desa,tanggal,waktu,satelit,confidence,latitude,longitude,tn,tx,tavg,rr,ff_avg
Sulawesi Selatan,LUWU UTARA,Tana Lili,Munte,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-2,67589,23.6,33.2,28.0,4.0,1.0
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-4,44396,24.2,34.2,29.2,0.0,2.0
Sulawesi Tengah,POSO,Pamona Tenggara,Singkona,17-08-2024,12:46 WIB,NASA-NOAA20,Medium,-1,98701,24.2,34.0,28.1,0.0,1.0
Sulawesi Tengah,POSO,Lore Piore,Watutau,24-08-2024,12:14 WIB,NASA-NOAA20,Medium,-1,52694,24.6,33.6,29.7,9.6,1.0
Sulawesi Selatan,LUWU UTARA,Bone Bone,Pongko,16-09-2024,11:42 WIB,NASA-NOAA20,Medium,-2,73186,23.0,32.8,26.9,0.0,1.0
Sulawesi Barat,MAMUJU,Bonehau,Bonehau,29-10-2024,11:36 WIB,NASA-NOAA20,Medium,-2,54331,26.2,35.8,30.7,0.0,1.0
Sulawesi Tengah,POSO,Lore Timur,Tamadue,22-11-2024,12:27 WIB,NASA-NOAA20,Medium,-1,47215,24.2,32.8,27.8,0.0,1.0
Sulawesi Tengah,TOLI TOLI,Basidondo,Kayu Lompa,26-10-2024,12:31 WIB,NASA-NOAA20,Medium,0,72028,24.0,33.8,28.5,0.0,2.0
Sulawesi Tengah,TOLI TOLI,Ogodeide,Pagaitan,13-11-2024,11:55 WIB,NASA-NOAA20,Medium,0,87853,24.4,32.2,28.1,0.0,2.0
Sulawesi Selatan,MAROS,Tompobulu,Tompobulu,01-10-2024,11:59 WIB,NASA-NOAA20,Medium,-5,12293,23.4,36.1,28.8,0.0,2.0
Gorontalo,GORONTALO,Tolangohula,Tamalia Utara,14-10-2024,12:57 WIB,NASA-NOAA20,Medium,0,76659,24.7,34.2,28.0,18.2,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kastura,15-09-2024,12:38 WIB,NASA-MODIS,Medium,-4,45098,23.0,32.4,27.5,0.0,2.0
Sulawesi Tengah,POSO,Pamona Timur,Taripa,15-08-2024,13:03 WIB,NASA-MODIS,Medium,-1,86517,22.8,34.6,27.1,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,06-11-2024,12:27 WIB,NASA-NOAA20,Medium,-2,1893,25.0,33.0,28.5,0.5,1.0
Sulawesi Tenggara,KOLAKA,Pomalaa,Sopura,13-10-2024,11:34 WIB,NASA-NOAA20,Medium,-4,2621,25.6,33.1,29.5,1.2,2.0
Gorontalo,GORONTALO,Bilato,Bilato,27-10-2024,12:14 WIB,NASA-NOAA20,Medium,0,54339,24.8,34.2,29.3,0.0,2.0
Sulawesi Tengah,POSO,Pamona Tenggara,Barati,18-11-2024,11:59 WIB,NASA-NOAA20,Medium,-2,3723,24.0,33.0,27.6,21.5,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kukutio,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-4,51962,24.2,34.2,29.2,0.0,2.0
Sulawesi Selatan,LUWU UTARA,Malangke Barat,Waetuo,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,-2,82083,24.2,33.6,28.0,2.4,1.0
Sulawesi Tengah,POSO,Lore Tengah,Katu,23-10-2024,11:46 WIB,NASA-NOAA20,Medium,-1,61223,23.6,33.6,28.8,0.0,1.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Tinggo,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,38515,25.8,33.4,29.7,0.0,2.0
Sulawesi Tengah,POSO,Lore Barat,Lengkeka,05-10-2024,12:25 WIB,NASA-NOAA20,Medium,-1,85201,25.0,32.4,28.6,0.0,1.0
Sulawesi Selatan,MAROS,Tanralili,Damai,13-08-2024,12:21 WIB,NASA-NOAA20,Medium,-5,9437,22.6,34.5,27.4,0.0,2.0
Sulawesi Selatan,LUWU UTARA,Malangke,Tolada,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-2,7227,23.6,33.2,28.0,4.0,1.0
Sulawesi Tengah,POSO,Lore Barat,Tuare,03-08-2024,12:08 WIB,NASA-NOAA20,Medium,-1,81187,23.4,33.0,27.7,28.0,1.0
Sulawesi Barat,MAMUJU,Kalumpang,Sandapang,07-10-2024,11:49 WIB,NASA-NOAA20,Medium,-2,38089,24.8,28.0,25.6,17.8,1.0
Sulawesi Barat,MAMUJU,Kalumpang,Karataun,01-10-2024,08:39 WIB,NASA-MODIS,Medium,-2,56175,23.8,33.0,27.6,7.3,1.0
Gorontalo,GORONTALO,Tabongo,Motinelo,28-10-2024,11:55 WIB,NASA-NOAA20,Medium,0,57316,24.0,34.3,28.5,0.0,2.0
Sulawesi Tengah,POSO,Pamona Tenggara,Tokilo,06-11-2024,12:27 WIB,NASA-NOAA20,Medium,-2,1668,25.0,33.0,28.5,0.5,1.0
Sulawesi Tengah,POSO,Lore Utara,Sedoa,25-10-2024,13:12 WIB,NASA-MODIS,Medium,-1,3422,23.6,33.0,28.8,0.0,1.0
Sulawesi Utara,MINAHASA UTARA,Kalawat,Watutumou Tiga,20-12-2024,11:59 WIB,NASA-NOAA20,Medium,1,47018,26.0,32.4,28.5,2.9,1.0
Gorontalo,GORONTALO,Limboto Barat,Pone,29-10-2024,00:37 WIB,NASA-NOAA20,Medium,0,64018,24.0,34.7,28.6,0.0,2.0
Sulawesi Tenggara,KOLAKA,Watubangga,Kelurahan Wolulu,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,4436,26.4,35.2,30.2,0.0,3.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,02-08-2024,12:25 WIB,NASA-NOAA20,Medium,-1,52158,24.0,34.0,27.6,0.0,1.0
Sulawesi Tengah,POSO,Pamona Tenggara,Korobono,31-10-2024,12:38 WIB,NASA-NOAA20,Medium,-2,5853,23.2,33.8,29.0,0.0,1.0
Sulawesi Tengah,TOLI TOLI,Baolan,Tuweley,30-10-2024,08:22 WIB,NASA-MODIS,Medium,1,4254,25.0,33.0,29.1,0.0,2.0
Sulawesi Selatan,MAROS,Bontoa,Botolempangang,23-08-2024,12:31 WIB,NASA-NOAA20,Medium,-4,90624,23.6,33.1,27.8,0.0,2.0
Sulawesi Tenggara,KOLAKA,Tanggetada,Pewisoa Jaya,19-09-2024,12:23 WIB,NASA-NOAA20,Medium,-4,35439,26.4,35.2,30.2,0.0,3.0
Sulawesi Selatan,LUWU UTARA,Seko,Tanamakaleang,05-10-2024,12:25 WIB,NASA-NOAA20,Medium,-2,35292,24.3,34.0,28.8,0.0,1.0
Sulawesi Barat,MAMUJU,Kalumpang,Sandapang,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-2,37935,26.2,35.4,29.9,0.0,1.0
Sulawesi Selatan,LUWU UTARA,Seko,Padang Raya,12-12-2024,12:50 WIB,NASA-NOAA20,Medium,-2,3245,25.0,33.6,26.9,3.0,1.0
Sulawesi Selatan,LUWU UTARA,Seko,Embonatana,28-10-2024,11:53 WIB,NASA-NOAA20,Medium,-2,37753,24.0,34.6,29.1,0.0,1.0
Gorontalo,GORONTALO,Bilato,Lamahu,03-12-2024,12:20 WIB,NASA-NOAA20,Medium,0,61284,25.8,33.8,29.7,0.1,2.0
Sulawesi Barat,MAMUJU,Kalumpang,Siraun,01-10-2024,11:59 WIB,NASA-NOAA20,Medium,-2,59895,23.8,33.0,27.6,7.3,1.0
Sulawesi Tenggara,KOLAKA,Polinggona,Plasma Jaya,16-09-2024,13:16 WIB,NASA-MODIS,Medium,-4,44747,23.4,32.0,27.5,0.0,2.0
Gorontalo,GORONTALO,Biluhu,Biluhu Barat,13-10-2024,11:36 WIB,NASA-NOAA20,Medium,0,498,23.3,34.8,27.5,1.5,1.0
Sulawesi Selatan,MAROS,Bantimurung,Baruga,15-08-2024,00:43 WIB,NASA-NOAA20,Medium,-4,94579,21.9,34.4,27.1,0.0,2.0
Gorontalo,GORONTALO,Tolangohula,Tamaila,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,0,81951,22.2,33.6,28.4,0.0,4.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,07-10-2024,11:46 WIB,NASA-NOAA20,Medium,-4,5588,25.4,31.0,28.6,0.0,1.0
Sulawesi Tenggara,KOLAKA,Polinggona,Pondowae,21-10-2024,12:25 WIB,NASA-NOAA20,Medium,-4,46595,25.8,33.4,29.7,0.0,2.0
Sulawesi Tengah,POSO,Lore Barat,Tuare,25-10-2024,12:50 WIB,NASA-NOAA20,Medium,-1,80762,23.6,33.0,28.8,0.0,1.0
Sulawesi Tengah,POSO,Poso Pesisir Utara,Kalora,15-09-2024,11:59 WIB,NASA-NOAA20,Medium,-1,21982,23.4,35.0,29.5,0.0,2.0
Sulawesi Tenggara,KOLAKA,Toari,Rano Sangia,06-10-2024,12:06 WIB,NASA-NOAA20,Medium,-4,58595,24.2,34.2,29.2,0.0,2.0
Sulawesi Tengah,POSO,Lore Timur,Maholo,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,-1,50235,27.0,34.0,30.1,0.0,3.0
Sulawesi Tengah,POSO,Pamona Timur,Taripa,28-10-2024,08:41 WIB,NASA-MODIS,Medium,-1,85493,23.4,33.2,28.3,0.0,1.0
Sulawesi Tengah,POSO,Lore Barat,Lelio,13-09-2024,12:38 WIB,NASA-NOAA20,Medium,-1,84148,27.0,34.0,30.1,0.0,3.0
Sulawesi Tengah,TOLI TOLI,Ogodeide,Bambalaga,19-09-2024,12:25 WIB,NASA-NOAA20,Medium,0,83216,24.0,33.3,29.2,0.0,1.0
Sulawesi Tenggara,KOLAKA,Watubangga,Mataosu,05-11-2024,12:44 WIB,NASA-NOAA20,Medium,-4,46339,24.8,33.0,28.6,28.9,1.0
Sulawesi Tengah,POSO,Pamona Puselemba,Soe,30-10-2024,12:57 WIB,NASA-NOAA20,Medium,-1,7182,22.8,33.2,28.5,0.0,1.0
Sulawesi Utara,KOTA BITUNG,Maesa,Kakenturan Satu,08-10-2024,08:24 WIB,NASA-MODIS,Medium,1,45104,25.0,31.5,28.8,13.6,2.0
